millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
4232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4547	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4610	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4669	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
4736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5047	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5109	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5673	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5731	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
5798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6296	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6359	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6795	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6858	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
6923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7357	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7419	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7855	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7922	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
7985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8421	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8483	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8921	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
8983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9418	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9481	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9856	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9923	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9983	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10606	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10668	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
10731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11982	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12045	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12109	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12169	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12232	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12298	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12358	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12421	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12484	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12544	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12610	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12671	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12735	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12794	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12859	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12918	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12984	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13049	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13110	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13172	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13234	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13292	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13418	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13483	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13547	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13609	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13731	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13795	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13858	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13920	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13982	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14046	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14107	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14171	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14233	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14296	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14357	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14423	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14481	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14546	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14610	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14674	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14730	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14795	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14859	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14922	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14985	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15046	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15171	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15233	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15295	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15357	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15421	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15482	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15545	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15607	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15670	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15730	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15794	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15985	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16047	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16230	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16293	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16359	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16420	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16486	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16546	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16609	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16668	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16734	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16795	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16859	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17856	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17923	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
17981	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18043	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18110	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18419	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18481	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18547	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18611	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18671	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18731	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18796	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18921	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18982	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19111	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19170	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19233	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19295	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19359	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19420	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19485	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19547	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19611	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19669	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19735	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19795	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19860	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19920	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
19981	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20110	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20172	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20234	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20293	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20423	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20484	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20546	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20608	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20671	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20731	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20794	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20923	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
20982	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21048	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21169	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21231	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21297	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21357	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21419	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21480	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21544	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21606	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21672	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21735	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21795	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21860	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21922	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
21984	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
22104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22295	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22421	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22484	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22544	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22610	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22670	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22733	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22794	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22858	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22920	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22984	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23047	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23110	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23170	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23231	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23293	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23359	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23422	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23485	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23546	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23608	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23668	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24297	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24357	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24422	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24483	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24670	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24732	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24794	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24860	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24923	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
24984	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25047	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25173	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25297	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25422	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25481	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25546	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25609	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25671	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25736	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25797	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
25855	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
