millis	A1	A2	A3	A4	L1	R1	L2	R2	S1	S2	M1	M2	up	dn	lf	rt
4202	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4264	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4365	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4399	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4433	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4465	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4498	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
4533	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4566	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4597	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4632	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4666	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4697	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4732	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
4765	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4801	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4831	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4864	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4899	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4932	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
4966	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5031	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5067	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5100	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5131	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5197	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5236	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5265	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5296	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5336	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5369	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5403	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5436	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5470	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5497	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5534	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5567	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5601	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5634	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5668	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5701	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5734	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5768	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5801	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5834	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5867	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5901	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5934	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
5967	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6001	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
6033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6133	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6166	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6200	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6232	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6266	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6299	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6333	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6366	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6401	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6432	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6466	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6502	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6534	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6566	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6600	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6632	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6665	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6700	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6732	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6767	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6799	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6834	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6865	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6898	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
6931	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6964	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
6997	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7031	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7064	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7098	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7131	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7198	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7264	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7298	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7330	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7369	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7398	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7430	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7464	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7497	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7530	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7563	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7597	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7630	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7663	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7697	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7732	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7764	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7801	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7830	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7869	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7897	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7936	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
7968	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8002	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8030	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8066	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8102	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8130	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8169	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8196	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8233	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8266	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8296	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8335	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8363	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8402	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8435	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
8464	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8502	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8535	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8568	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8602	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8635	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8668	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8697	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8735	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8768	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8801	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8835	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8863	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8901	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8934	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
8967	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9001	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9033	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9067	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9099	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9134	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9166	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9200	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9234	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9266	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9300	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9333	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9365	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
9400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9433	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9466	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9499	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9530	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9567	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9599	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9632	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9663	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9699	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9733	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9768	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9798	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9832	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9868	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9897	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9932	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9965	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
9998	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10031	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10064	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10101	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10164	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10198	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10264	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10298	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10331	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10367	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10400	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10433	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10463	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10497	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10530	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10563	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10597	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10630	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10669	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10696	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10730	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10769	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10830	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10863	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10898	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10933	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
10963	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11033	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11064	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11097	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11135	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11165	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11197	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11231	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11265	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11297	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
11332	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13399	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13433	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13466	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13500	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13532	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13568	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13600	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13632	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13666	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13698	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13732	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13767	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13800	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13832	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13865	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13898	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13932	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13965	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13998	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14031	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14065	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14098	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14133	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14164	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14197	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14231	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14264	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14297	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14331	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14364	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14397	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14430	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
